time,usr_cpu,nice,kernel_cpu,idle,iowait,irq,softirq,steal,guest,guest_nice,ctx_switches,interrupts,soft_interrupts,syscalls,freq,load1,load5,load15,mem_total,mem_avail,mem_percent,mem_used,free,mem_active,inactive,buffers,cached,handles_num,pgpgin,pgpgout,fault,majflt,pgscank,pgsteal,pgfree,faultFlag
2022-04-06 02:25:09,6761130.97,4.61,807553.51,61031281.43,32581.27,0.0,7529.51,0.0,0.0,0.0,5085561442,12309684668,10051940790,0,2802.9538461538464,67.34,60.76,37.88,201184202752,173561249792,13.7,26532876288,155000205312,8325959680,8325959680,537907200,19113213952,11520,533276,659055594,17385082220,5694,0,0,116338784780,30
2022-04-06 02:26:09,6764614.4,4.61,807907.1,61031281.43,32581.27,0.0,7536.26,0.0,0.0,0.0,5085639978,12314231364,10056778401,0,2789.492307692308,67.32,61.97,39.72,201184202752,171796811776,14.6,28297314304,153235030016,8325967872,8325967872,537907200,19113951232,11520,533276,659056110,17388582429,5694,0,0,116355044244,30
2022-04-06 02:27:09,6768102.41,4.61,808255.7,61031281.46,32581.27,0.0,7543.4,0.0,0.0,0.0,5085717937,12318791728,10061604364,0,2843.123076923077,67.16,62.9,41.44,201184202752,171740704768,14.6,28353421312,153178517504,8325980160,8325980160,537907200,19114356736,11520,533276,659056590,17392170807,5694,0,0,116372506929,30
2022-04-06 02:28:09,6771583.61,4.61,808611.19,61031281.47,32581.27,0.0,7550.5,0.0,0.0,0.0,5085796403,12323368421,10066439564,0,2785.369230769231,67.22,63.72,43.06,201184202752,171751034880,14.6,28343091200,153188392960,8325980160,8325980160,537907200,19114811392,11392,533276,659057154,17395785074,5694,0,0,116390045239,30
2022-04-06 02:29:09,6775075.46,4.61,808956.14,61031281.48,32581.27,0.0,7557.45,0.0,0.0,0.0,5085875270,12327910033,10071276442,0,2822.4615384615386,67.39,64.39,44.59,201184202752,171712778240,14.6,28381347840,153149861888,8325988352,8325988352,537907200,19115085824,11520,533276,659057566,17399384326,5694,0,0,116407818291,30
2022-04-06 02:30:09,6778562.53,4.61,809305.95,61031281.48,32581.27,0.0,7564.34,0.0,0.0,0.0,5085953333,12332435061,10076110800,0,2791.5846153846155,67.09,64.84,45.98,201184202752,171691483136,14.7,28402642944,153127751680,8326012928,8326012928,537907200,19115900928,11392,533276,659058242,17403019288,5694,0,0,116425684516,30
2022-04-06 02:31:09,6782040.44,4.61,809664.67,61031281.5,32581.27,0.0,7571.48,0.0,0.0,0.0,5086032123,12337004108,10080942279,0,2795.4153846153845,66.86,65.18,47.27,201184202752,171711758336,14.6,28382359552,153149181952,8326021120,8326021120,537907200,19114754048,11520,533276,659059174,17406668778,5694,0,0,116443751374,30
2022-04-06 02:32:09,6785526.07,4.61,810015.73,61031281.5,32581.27,0.0,7578.55,0.0,0.0,0.0,5086109888,12341557553,10085769894,0,2844.0153846153844,66.62,65.42,48.48,201184202752,171699191808,14.7,28394926080,153136160768,8326029312,8326029312,537907200,19115208704,11520,533276,659059738,17410289043,5694,0,0,116461772278,30
2022-04-06 02:33:09,6789019.01,4.61,810359.5,61031281.5,32581.27,0.0,7585.62,0.0,0.0,0.0,5086189087,12346093162,10090591095,0,2781.0,66.83,65.7,49.64,201184202752,171643609088,14.7,28450516992,153081147392,8326033408,8326033408,537907200,19114631168,11648,533276,659060190,17413937090,5694,0,0,116479993797,30
2022-04-06 02:34:09,6792503.94,4.61,810711.4,61031281.5,32581.27,0.0,7592.55,0.0,0.0,0.0,5086266565,12350611306,10095396234,0,2754.9538461538464,67.33,66.07,50.77,201184202752,171646812160,14.7,28447313920,153084534784,8326053888,8326053888,537907200,19114446848,11520,533276,659060738,17417567480,5694,0,0,116498147322,30
2022-04-06 02:35:09,6796002.24,4.61,811050.15,61031281.51,32581.27,0.0,7599.28,0.0,0.0,0.0,5086345653,12355121398,10100181813,0,2746.984615384616,67.45,66.37,51.83,201184202752,171704221696,14.7,28389904384,153142251520,8326053888,8326053888,537907200,19114139648,11904,533276,659061242,17421225110,5694,0,0,116516270222,30
2022-04-06 02:36:09,6799492.44,4.61,811397.21,61031281.51,32581.27,0.0,7606.24,0.0,0.0,0.0,5086424164,12359629689,10104971703,0,2851.7076923076925,67.5,66.59,52.82,201184202752,171708940288,14.7,28385185792,153146486784,8326066176,8326066176,537907200,19114622976,12032,533276,659061790,17424869961,5694,0,0,116534434396,30
2022-04-06 02:37:09,6802975.7,4.61,811750.8,61031281.52,32581.27,0.0,7613.15,0.0,0.0,0.0,5086503771,12364203996,10109870922,0,2779.830769230769,67.81,66.84,53.77,201184202752,171636924416,14.7,28457201664,153074446336,8326070272,8326070272,537907200,19114647552,12288,533276,659062210,17428534038,5694,0,0,116552707570,30
2022-04-06 02:38:09,6806452.24,4.61,812111.32,61031281.52,32581.27,0.0,7619.87,0.0,0.0,0.0,5086582415,12368743096,10114716486,0,2820.8461538461543,67.69,66.99,54.64,201184202752,171661889536,14.7,28432236544,153099276288,8326086656,8326086656,537907200,19114782720,12288,533276,659062750,17432227664,5694,0,0,116571060907,30
